stage	trans
G46	TRINITY_DN141543_c0_g1_i4
G46	TRINITY_DN128289_c0_g1_i17
G46	TRINITY_DN138760_c11_g1_i2
G46	TRINITY_DN129618_c5_g2_i1
G46	TRINITY_DN137551_c0_g2_i1
G46	TRINITY_DN139996_c3_g1_i11
G46	TRINITY_DN142030_c1_g1_i2
G46	TRINITY_DN135612_c1_g1_i1
G46	TRINITY_DN143799_c3_g2_i5
G46	TRINITY_DN129297_c2_g1_i1
G46	TRINITY_DN129447_c3_g1_i1
G46	TRINITY_DN120843_c0_g1_i2
G46	TRINITY_DN132927_c0_g1_i1
G46	TRINITY_DN123782_c5_g2_i3
G46	TRINITY_DN128860_c4_g1_i5
G46	TRINITY_DN134600_c1_g1_i1
G46	TRINITY_DN142948_c1_g7_i1
G46	TRINITY_DN137761_c4_g1_i1
G46	TRINITY_DN138452_c2_g1_i1
G46	TRINITY_DN130570_c5_g2_i1
G46	TRINITY_DN133735_c3_g1_i3
G46	TRINITY_DN132273_c3_g2_i2
G46	TRINITY_DN140408_c6_g1_i1
G46	TRINITY_DN126348_c0_g1_i1
G46	TRINITY_DN138442_c0_g2_i1
G46	TRINITY_DN136003_c2_g1_i1
G46	TRINITY_DN135357_c0_g1_i5
G46	TRINITY_DN133587_c1_g1_i3
G46	TRINITY_DN120948_c0_g1_i1
G46	TRINITY_DN136075_c6_g2_i4
G46	TRINITY_DN116464_c0_g5_i3
G46	TRINITY_DN127396_c1_g1_i2
G46	TRINITY_DN125578_c9_g1_i1
G46	TRINITY_DN135560_c6_g1_i1
G46	TRINITY_DN133964_c8_g1_i2
G46	TRINITY_DN138281_c5_g2_i1
G46	TRINITY_DN133665_c5_g4_i1
G46	TRINITY_DN138800_c2_g3_i3
G46	TRINITY_DN115705_c3_g3_i1
G46	TRINITY_DN126813_c0_g1_i2
G46	TRINITY_DN119432_c3_g1_i6
G46	TRINITY_DN114792_c1_g1_i1
G46	TRINITY_DN127390_c3_g3_i1
G46	TRINITY_DN125343_c2_g2_i2
G46	TRINITY_DN130890_c3_g1_i1
G46	TRINITY_DN142995_c2_g3_i2
G46	TRINITY_DN140672_c4_g4_i2
G46	TRINITY_DN139652_c0_g1_i4
G46	TRINITY_DN139896_c3_g3_i4
G46	TRINITY_DN142345_c3_g1_i1
G46	TRINITY_DN140617_c0_g2_i1
G46	TRINITY_DN129810_c0_g1_i2
G46	TRINITY_DN128096_c2_g2_i1
G46	TRINITY_DN142616_c2_g2_i1
G46	TRINITY_DN135629_c9_g2_i1
G46	TRINITY_DN144184_c10_g3_i2
G46	TRINITY_DN136245_c3_g1_i1
G46	TRINITY_DN113509_c0_g1_i2
G46	TRINITY_DN117531_c0_g3_i1
G46	TRINITY_DN117165_c1_g6_i1
G46	TRINITY_DN143141_c5_g4_i2
G46	TRINITY_DN114728_c0_g4_i1
G46	TRINITY_DN121646_c5_g1_i1
G46	TRINITY_DN133570_c1_g1_i4
G46	TRINITY_DN129964_c6_g3_i1
G46	TRINITY_DN135488_c7_g1_i1
G46	TRINITY_DN138892_c3_g1_i2
G46	TRINITY_DN135779_c1_g1_i1
G46	TRINITY_DN143238_c6_g3_i1
G46	TRINITY_DN114135_c5_g2_i2
G46	TRINITY_DN113448_c0_g2_i3
G46	TRINITY_DN122502_c2_g1_i3
G46	TRINITY_DN140933_c5_g1_i3
G46	TRINITY_DN129582_c2_g1_i1
G46	TRINITY_DN125904_c6_g3_i1
G46	TRINITY_DN133155_c2_g1_i3
G46	TRINITY_DN127385_c2_g2_i1
G46	TRINITY_DN139611_c3_g1_i1
G46	TRINITY_DN135291_c5_g1_i7
G46	TRINITY_DN113974_c2_g5_i1
G46	TRINITY_DN119481_c0_g2_i1
G46	TRINITY_DN116658_c5_g1_i3
G46	TRINITY_DN118950_c8_g2_i2
G46	TRINITY_DN124578_c3_g2_i2
G46	TRINITY_DN137004_c1_g6_i1
G46	TRINITY_DN119816_c4_g2_i1
G46	TRINITY_DN141140_c6_g4_i1
G46	TRINITY_DN136629_c2_g5_i1
G46	TRINITY_DN122331_c9_g2_i4
G46	TRINITY_DN129761_c2_g2_i1
G46	TRINITY_DN119306_c6_g1_i3
G46	TRINITY_DN140100_c0_g1_i1
G46	TRINITY_DN112815_c0_g1_i1
G46	TRINITY_DN138829_c0_g1_i1
G46	TRINITY_DN129180_c2_g1_i1
G46	TRINITY_DN116031_c4_g1_i1
G46	TRINITY_DN135811_c1_g2_i4
G46	TRINITY_DN136710_c5_g2_i1
G46	TRINITY_DN129446_c1_g4_i1
G46	TRINITY_DN144155_c2_g1_i7
G46	TRINITY_DN132440_c5_g3_i3
G46	TRINITY_DN134611_c6_g4_i4
G46	TRINITY_DN121157_c0_g1_i3
G46	TRINITY_DN125952_c7_g1_i1
G46	TRINITY_DN144425_c11_g1_i2
G46	TRINITY_DN117782_c4_g1_i3
G46	TRINITY_DN115133_c3_g1_i2
G46	TRINITY_DN136548_c2_g1_i3
G46	TRINITY_DN136897_c0_g1_i2
G46	TRINITY_DN142299_c1_g1_i1
G46	TRINITY_DN126759_c3_g1_i2
G46	TRINITY_DN127934_c5_g1_i2
G46	TRINITY_DN123835_c5_g3_i1
G46	TRINITY_DN122836_c9_g1_i2
G46	TRINITY_DN122298_c2_g1_i1
G46	TRINITY_DN129085_c1_g3_i1
G46	TRINITY_DN144333_c2_g1_i6
G46	TRINITY_DN143832_c7_g1_i2
G46	TRINITY_DN140178_c0_g3_i1
G46	TRINITY_DN118369_c5_g2_i6
G46	TRINITY_DN125200_c1_g1_i2
G46	TRINITY_DN127840_c5_g1_i1
G46	TRINITY_DN131049_c2_g2_i1
G46	TRINITY_DN128823_c1_g4_i5
G46	TRINITY_DN117990_c8_g1_i2
G46	TRINITY_DN120676_c2_g1_i1
G46	TRINITY_DN131171_c3_g4_i3
G46	TRINITY_DN125086_c8_g1_i1
G46	TRINITY_DN128140_c5_g1_i2
G46	TRINITY_DN127628_c6_g1_i2
G46	TRINITY_DN118134_c1_g1_i2
G46	TRINITY_DN121515_c8_g3_i4
G46	TRINITY_DN141020_c6_g1_i2
G46	TRINITY_DN132485_c2_g1_i1
G46	TRINITY_DN136280_c3_g1_i2
G46	TRINITY_DN114246_c2_g2_i2
G46	TRINITY_DN121117_c2_g1_i6
G46	TRINITY_DN116831_c2_g1_i1
G46	TRINITY_DN125697_c4_g2_i7
G46	TRINITY_DN135096_c2_g1_i3
G46	TRINITY_DN120296_c0_g1_i2
G46	TRINITY_DN144338_c10_g1_i1
G46	TRINITY_DN140585_c8_g3_i1
G46	TRINITY_DN143446_c4_g1_i3
G46	TRINITY_DN125218_c3_g1_i1
G46	TRINITY_DN117520_c1_g3_i3
G46	TRINITY_DN128392_c7_g1_i3
G46	TRINITY_DN143728_c4_g1_i5
G46	TRINITY_DN125884_c0_g1_i3
G46	TRINITY_DN118718_c0_g1_i2
G46	TRINITY_DN110862_c0_g1_i1
G46	TRINITY_DN141625_c0_g1_i2
G46	TRINITY_DN127398_c1_g1_i1
G46	TRINITY_DN140984_c1_g1_i1
G46	TRINITY_DN114152_c1_g2_i1
G46	TRINITY_DN129678_c1_g1_i2
G46	TRINITY_DN122796_c6_g3_i1
G46	TRINITY_DN115776_c0_g1_i1
G46	TRINITY_DN119274_c1_g1_i2
G46	TRINITY_DN121203_c1_g1_i4
G46	TRINITY_DN126971_c7_g1_i1
G46	TRINITY_DN124169_c11_g1_i1
G46	TRINITY_DN117571_c0_g1_i12
G46	TRINITY_DN116222_c1_g1_i2
G46	TRINITY_DN135459_c8_g1_i2
G46	TRINITY_DN133177_c2_g1_i4
G46	TRINITY_DN121587_c4_g1_i2
G46	TRINITY_DN136248_c1_g3_i2
G46	TRINITY_DN124741_c4_g4_i1
G46	TRINITY_DN144213_c6_g1_i7
G46	TRINITY_DN123049_c1_g2_i1
G46	TRINITY_DN123533_c0_g1_i5
G46	TRINITY_DN135089_c1_g2_i3
G46	TRINITY_DN134396_c5_g1_i3
G46	TRINITY_DN119283_c3_g1_i1
G46	TRINITY_DN137131_c0_g2_i1
G46	TRINITY_DN132999_c1_g1_i1
G46	TRINITY_DN130865_c1_g1_i1
G46	TRINITY_DN143302_c5_g1_i1
G46	TRINITY_DN116750_c10_g3_i2
G46	TRINITY_DN139250_c4_g1_i1
G46	TRINITY_DN129368_c3_g1_i2
G46	TRINITY_DN130907_c6_g1_i2
G46	TRINITY_DN133282_c4_g2_i15
G46	TRINITY_DN144399_c29_g2_i1
G46	TRINITY_DN116785_c0_g3_i1
G46	TRINITY_DN115809_c1_g2_i2
G46	TRINITY_DN144009_c4_g2_i1
G46	TRINITY_DN113970_c0_g1_i1
G46	TRINITY_DN121836_c5_g1_i3
G46	TRINITY_DN142030_c0_g1_i6
G46	TRINITY_DN141222_c5_g1_i2
G46	TRINITY_DN136158_c5_g2_i1
G46	TRINITY_DN125613_c0_g1_i2
G46	TRINITY_DN129758_c3_g1_i2
G46	TRINITY_DN119358_c1_g1_i1
G46	TRINITY_DN125540_c2_g1_i1
G46	TRINITY_DN138475_c1_g2_i1
G46	TRINITY_DN131755_c4_g1_i13
G46	TRINITY_DN130242_c2_g2_i1
G46	TRINITY_DN139507_c3_g2_i1
G46	TRINITY_DN134686_c4_g2_i1
G46	TRINITY_DN137135_c1_g2_i3
G46	TRINITY_DN119307_c4_g2_i2
G46	TRINITY_DN128617_c7_g1_i3
G46	TRINITY_DN133516_c2_g1_i3
G46	TRINITY_DN133025_c4_g1_i2
G46	TRINITY_DN123598_c2_g1_i2
G46	TRINITY_DN131177_c3_g1_i10
G46	TRINITY_DN144074_c7_g2_i3
G46	TRINITY_DN123228_c5_g1_i1
G46	TRINITY_DN117420_c5_g1_i1
G46	TRINITY_DN137730_c2_g1_i1
G46	TRINITY_DN116910_c2_g3_i12
G46	TRINITY_DN123043_c1_g1_i4
G46	TRINITY_DN116595_c1_g1_i1
G46	TRINITY_DN142455_c4_g1_i4
G46	TRINITY_DN133664_c0_g1_i9
G46	TRINITY_DN133058_c2_g1_i4
G46	TRINITY_DN118922_c1_g1_i10
G46	TRINITY_DN134878_c9_g1_i1
G46	TRINITY_DN142892_c3_g1_i2
G46	TRINITY_DN116618_c5_g2_i1
G46	TRINITY_DN144056_c5_g1_i1
G46	TRINITY_DN144140_c6_g3_i3
G46	TRINITY_DN124450_c3_g1_i5
G46	TRINITY_DN138832_c3_g2_i3
G46	TRINITY_DN128056_c2_g3_i1
G46	TRINITY_DN116866_c10_g2_i2
G46	TRINITY_DN133192_c3_g1_i10
G46	TRINITY_DN123515_c3_g2_i4
G46	TRINITY_DN128778_c0_g1_i2
G46	TRINITY_DN136790_c2_g1_i5
G46	TRINITY_DN138330_c4_g1_i4
G46	TRINITY_DN139708_c6_g1_i4
G46	TRINITY_DN132762_c3_g2_i1
G46	TRINITY_DN136972_c9_g3_i3
G46	TRINITY_DN128873_c0_g2_i1
G46	TRINITY_DN143025_c3_g2_i4
G46	TRINITY_DN124132_c3_g1_i6
G46	TRINITY_DN138975_c3_g1_i1
G46	TRINITY_DN133247_c1_g3_i1
G46	TRINITY_DN128188_c4_g1_i1
G46	TRINITY_DN137335_c2_g3_i3
G46	TRINITY_DN121974_c1_g9_i1
G46	TRINITY_DN132842_c3_g1_i4
G46	TRINITY_DN116346_c2_g7_i1
G46	TRINITY_DN116466_c1_g1_i6
G46	TRINITY_DN114071_c2_g2_i8
G46	TRINITY_DN140253_c0_g2_i3
G46	TRINITY_DN131992_c6_g2_i3
G46	TRINITY_DN120036_c3_g3_i1
G46	TRINITY_DN140996_c0_g1_i12
G46	TRINITY_DN126192_c7_g2_i2
G46	TRINITY_DN122190_c0_g1_i1
G46	TRINITY_DN118141_c3_g1_i1
G46	TRINITY_DN135278_c3_g1_i5
G46	TRINITY_DN138833_c2_g2_i4
G46	TRINITY_DN136334_c1_g1_i1
G46	TRINITY_DN114007_c0_g2_i1
G46	TRINITY_DN115426_c0_g2_i2
G46	TRINITY_DN143143_c3_g2_i4
G46	TRINITY_DN144125_c2_g3_i1
G46	TRINITY_DN132705_c3_g1_i12
G46	TRINITY_DN137727_c7_g2_i1
G46	TRINITY_DN116617_c4_g2_i2
G46	TRINITY_DN124356_c6_g2_i1
G46	TRINITY_DN120937_c5_g1_i2
G46	TRINITY_DN123419_c3_g1_i5
G46	TRINITY_DN125900_c1_g1_i1
G46	TRINITY_DN127060_c5_g1_i11
G46	TRINITY_DN121717_c6_g1_i3
G46	TRINITY_DN127608_c1_g5_i1
G46	TRINITY_DN120146_c1_g1_i10
G46	TRINITY_DN143533_c0_g1_i3
G46	TRINITY_DN123732_c4_g1_i1
G46	TRINITY_DN123957_c0_g4_i1
G46	TRINITY_DN120807_c11_g1_i1
G46	TRINITY_DN144413_c7_g1_i3
G46	TRINITY_DN133960_c11_g3_i1
G46	TRINITY_DN136823_c5_g3_i5
G46	TRINITY_DN132734_c4_g1_i1
G46	TRINITY_DN141067_c6_g6_i3
G46	TRINITY_DN127859_c2_g1_i4
G46	TRINITY_DN144363_c5_g3_i1
G46	TRINITY_DN135889_c3_g2_i5
G46	TRINITY_DN120419_c1_g3_i3
G46	TRINITY_DN128286_c6_g1_i1
G46	TRINITY_DN118430_c1_g1_i2
G46	TRINITY_DN137042_c6_g2_i1
G46	TRINITY_DN126197_c3_g3_i2
G46	TRINITY_DN126395_c8_g2_i2
G46	TRINITY_DN123567_c1_g2_i4
G46	TRINITY_DN137291_c3_g1_i1
G46	TRINITY_DN142238_c1_g3_i2
G46	TRINITY_DN116896_c10_g1_i5
G46	TRINITY_DN117215_c2_g1_i2
G46	TRINITY_DN121322_c1_g1_i1
G46	TRINITY_DN135136_c6_g1_i3
G46	TRINITY_DN134653_c0_g1_i1
G46	TRINITY_DN129468_c3_g3_i2
G46	TRINITY_DN119521_c10_g1_i2
G46	TRINITY_DN122329_c4_g2_i3
G46	TRINITY_DN129692_c2_g1_i13
G46	TRINITY_DN119941_c4_g2_i2
G46	TRINITY_DN133895_c5_g2_i1
G46	TRINITY_DN121366_c6_g3_i2
G46	TRINITY_DN108956_c0_g1_i1
G46	TRINITY_DN126947_c5_g1_i1
G46	TRINITY_DN135231_c1_g1_i11
G46	TRINITY_DN130631_c7_g3_i2
G46	TRINITY_DN142612_c8_g1_i1
G46	TRINITY_DN132296_c1_g1_i2
G46	TRINITY_DN118757_c0_g1_i1
G46	TRINITY_DN114133_c0_g1_i5
G46	TRINITY_DN125269_c4_g4_i1
G46	TRINITY_DN133441_c1_g1_i1
G46	TRINITY_DN143492_c3_g1_i10
G46	TRINITY_DN124510_c0_g1_i1
G46	TRINITY_DN123768_c0_g1_i1
G46	TRINITY_DN136346_c7_g1_i1
G46	TRINITY_DN133167_c4_g3_i2
G46	TRINITY_DN130855_c0_g3_i1
G46	TRINITY_DN119427_c1_g3_i2
G46	TRINITY_DN140806_c7_g1_i1
G46	TRINITY_DN142482_c1_g1_i7
G46	TRINITY_DN125903_c5_g1_i1
G46	TRINITY_DN141916_c7_g1_i9
G46	TRINITY_DN137270_c1_g2_i1
G46	TRINITY_DN135651_c3_g1_i2
G46	TRINITY_DN137566_c3_g2_i1
G46	TRINITY_DN142995_c2_g1_i1
G46	TRINITY_DN124818_c2_g2_i3
G46	TRINITY_DN134280_c2_g5_i1
G46	TRINITY_DN116090_c10_g1_i2
G46	TRINITY_DN129918_c2_g1_i1
G46	TRINITY_DN115068_c6_g1_i7
G46	TRINITY_DN141398_c1_g1_i1
G46	TRINITY_DN133138_c2_g1_i2
G46	TRINITY_DN142632_c9_g1_i2
G46	TRINITY_DN121865_c11_g1_i1
G46	TRINITY_DN125217_c2_g2_i1
G46	TRINITY_DN136051_c0_g1_i3
G46	TRINITY_DN133109_c2_g2_i2
G46	TRINITY_DN122999_c0_g1_i2
G46	TRINITY_DN132002_c1_g1_i1
G46	TRINITY_DN143716_c7_g1_i1
G46	TRINITY_DN132100_c7_g1_i8
G46	TRINITY_DN134827_c0_g2_i1
G46	TRINITY_DN140206_c5_g1_i1
G46	TRINITY_DN136568_c1_g4_i2
G46	TRINITY_DN132722_c0_g1_i2
G46	TRINITY_DN130026_c8_g1_i8
G46	TRINITY_DN143227_c4_g1_i4
G46	TRINITY_DN142780_c1_g1_i7
G46	TRINITY_DN128915_c4_g1_i1
G46	TRINITY_DN120883_c5_g1_i1
G46	TRINITY_DN134496_c4_g1_i12
G46	TRINITY_DN143590_c5_g1_i3
G46	TRINITY_DN116921_c1_g1_i3
G46	TRINITY_DN132341_c3_g1_i1
G46	TRINITY_DN130482_c3_g2_i2
G46	TRINITY_DN127569_c1_g1_i1
G46	TRINITY_DN142344_c1_g1_i3
G46	TRINITY_DN139981_c0_g1_i1
G46	TRINITY_DN134305_c1_g1_i1
G46	TRINITY_DN127245_c0_g1_i1
G46	TRINITY_DN123534_c8_g1_i3
G46	TRINITY_DN116543_c1_g1_i9
G46	TRINITY_DN116797_c4_g2_i1
G46	TRINITY_DN122847_c3_g3_i2
G46	TRINITY_DN130748_c5_g5_i4
G46	TRINITY_DN125003_c4_g1_i2
G46	TRINITY_DN130954_c3_g1_i1
G46	TRINITY_DN120816_c0_g3_i1
G46	TRINITY_DN122131_c0_g1_i5
G46	TRINITY_DN143557_c4_g3_i2
G46	TRINITY_DN142414_c1_g1_i6
G46	TRINITY_DN118931_c4_g1_i2
G46	TRINITY_DN133312_c2_g1_i1
G46	TRINITY_DN137535_c8_g4_i1
G46	TRINITY_DN141453_c3_g2_i3
G46	TRINITY_DN135059_c0_g1_i1
G46	TRINITY_DN126970_c4_g1_i4
G46	TRINITY_DN114342_c0_g1_i1
G46	TRINITY_DN130640_c1_g1_i1
G46	TRINITY_DN128763_c2_g1_i4
G46	TRINITY_DN141538_c3_g1_i7
G46	TRINITY_DN132941_c8_g1_i6
G46	TRINITY_DN136987_c3_g1_i1
G46	TRINITY_DN141724_c0_g1_i3
G46	TRINITY_DN138468_c0_g1_i1
G46	TRINITY_DN129915_c1_g2_i4
G46	TRINITY_DN122908_c3_g5_i1
G46	TRINITY_DN133979_c3_g1_i1
G46	TRINITY_DN143292_c4_g1_i1
G46	TRINITY_DN139243_c0_g1_i9
G46	TRINITY_DN119608_c1_g1_i3
G46	TRINITY_DN113717_c2_g2_i1
G46	TRINITY_DN132820_c4_g1_i1
G46	TRINITY_DN117668_c5_g4_i1
G46	TRINITY_DN118246_c4_g1_i2
G46	TRINITY_DN127718_c6_g1_i1
G46	TRINITY_DN123246_c2_g3_i2
G46	TRINITY_DN118187_c3_g2_i2
G46	TRINITY_DN131681_c7_g2_i4
G46	TRINITY_DN125996_c2_g1_i5
G46	TRINITY_DN125321_c6_g2_i2
G46	TRINITY_DN127123_c7_g1_i1
G46	TRINITY_DN138702_c0_g1_i1
G46	TRINITY_DN123479_c4_g1_i5
G46	TRINITY_DN143931_c4_g1_i10
G46	TRINITY_DN144007_c4_g1_i2
G46	TRINITY_DN130212_c0_g1_i1
G46	TRINITY_DN113167_c0_g1_i1
G46	TRINITY_DN118095_c7_g1_i1
G46	TRINITY_DN139410_c0_g2_i1
G46	TRINITY_DN116279_c7_g2_i6
G46	TRINITY_DN122435_c9_g2_i2
G46	TRINITY_DN132105_c0_g3_i3
G46	TRINITY_DN134864_c2_g1_i1
G46	TRINITY_DN137474_c9_g1_i1
G46	TRINITY_DN125687_c3_g1_i9
G46	TRINITY_DN142343_c8_g2_i1
G46	TRINITY_DN135483_c4_g2_i1
G46	TRINITY_DN129938_c3_g2_i2
G46	TRINITY_DN140298_c2_g2_i2
G46	TRINITY_DN115781_c2_g3_i1
G46	TRINITY_DN127923_c2_g1_i2
G46	TRINITY_DN126014_c3_g4_i2
G46	TRINITY_DN128541_c4_g1_i7
G46	TRINITY_DN128361_c5_g2_i1
G46	TRINITY_DN143332_c1_g1_i4
G46	TRINITY_DN129955_c2_g1_i4
G46	TRINITY_DN129846_c10_g2_i1
G46	TRINITY_DN123132_c0_g1_i1
G46	TRINITY_DN143736_c7_g1_i2
G46	TRINITY_DN123092_c3_g2_i1
G46	TRINITY_DN138470_c0_g1_i1
G46	TRINITY_DN117583_c5_g2_i1
G46	TRINITY_DN127764_c4_g3_i1
G46	TRINITY_DN140232_c1_g4_i1
G46	TRINITY_DN128215_c4_g1_i3
G46	TRINITY_DN142937_c2_g1_i3
G46	TRINITY_DN114709_c0_g1_i10
G46	TRINITY_DN140126_c0_g1_i5
G46	TRINITY_DN135234_c7_g3_i1
G46	TRINITY_DN134770_c2_g1_i20
G46	TRINITY_DN132983_c2_g1_i3
G46	TRINITY_DN140746_c3_g4_i1
G46	TRINITY_DN142529_c3_g1_i5
G46	TRINITY_DN132172_c4_g2_i2
G46	TRINITY_DN128027_c4_g3_i2
G46	TRINITY_DN124448_c2_g2_i4
G46	TRINITY_DN117163_c2_g1_i1
G46	TRINITY_DN143548_c3_g1_i2
G46	TRINITY_DN123765_c6_g1_i5
G46	TRINITY_DN142280_c0_g1_i2
G46	TRINITY_DN135033_c7_g1_i2
G46	TRINITY_DN125375_c3_g1_i3
G46	TRINITY_DN117283_c11_g3_i1
G46	TRINITY_DN126186_c7_g1_i1
G46	TRINITY_DN143073_c0_g1_i1
G46	TRINITY_DN127487_c3_g1_i1
G46	TRINITY_DN129207_c8_g1_i1
G46	TRINITY_DN141593_c5_g2_i1
G46	TRINITY_DN137352_c3_g1_i5
G46	TRINITY_DN138676_c3_g3_i1
G46	TRINITY_DN140372_c4_g6_i7
G46	TRINITY_DN142206_c2_g2_i2
G46	TRINITY_DN115854_c0_g1_i12
G46	TRINITY_DN142471_c3_g1_i1
G46	TRINITY_DN144011_c3_g2_i1
G46	TRINITY_DN131325_c2_g1_i1
G46	TRINITY_DN133504_c1_g4_i1
G46	TRINITY_DN129234_c0_g1_i9
G46	TRINITY_DN112257_c0_g1_i2
G46	TRINITY_DN132245_c3_g1_i1
G46	TRINITY_DN132281_c4_g1_i8
G46	TRINITY_DN117567_c1_g1_i2
G46	TRINITY_DN117966_c0_g1_i5
G46	TRINITY_DN134394_c11_g3_i1
G46	TRINITY_DN135978_c7_g1_i3
G46	TRINITY_DN122976_c10_g4_i1
G46	TRINITY_DN125093_c1_g3_i6
G46	TRINITY_DN139339_c1_g3_i4
G46	TRINITY_DN113542_c0_g1_i1
G46	TRINITY_DN130311_c3_g2_i10
G46	TRINITY_DN116106_c0_g1_i7
G46	TRINITY_DN139976_c6_g1_i2
G46	TRINITY_DN143518_c4_g1_i4
G46	TRINITY_DN139468_c0_g1_i2
G46	TRINITY_DN143664_c8_g1_i2
G46	TRINITY_DN134656_c1_g1_i2
G46	TRINITY_DN131114_c0_g2_i5
G46	TRINITY_DN144451_c16_g2_i2
G46	TRINITY_DN123911_c7_g1_i5
G46	TRINITY_DN115870_c2_g1_i2
G46	TRINITY_DN115054_c4_g9_i1
G46	TRINITY_DN118323_c5_g1_i1
G46	TRINITY_DN144394_c9_g3_i3
G46	TRINITY_DN113625_c0_g1_i2
G46	TRINITY_DN131977_c7_g3_i1
G46	TRINITY_DN138303_c1_g2_i1
G46	TRINITY_DN118323_c7_g1_i1
G46	TRINITY_DN138754_c7_g1_i1
G46	TRINITY_DN133909_c5_g2_i2
G46	TRINITY_DN135210_c0_g1_i2
G46	TRINITY_DN119500_c4_g1_i1
G46	TRINITY_DN126025_c8_g1_i1
G46	TRINITY_DN141699_c5_g1_i2
G46	TRINITY_DN144385_c4_g1_i1
G46	TRINITY_DN122153_c5_g1_i2
G46	TRINITY_DN123127_c5_g2_i2
G46	TRINITY_DN140320_c4_g1_i2
G46	TRINITY_DN127756_c4_g2_i1
G46	TRINITY_DN117809_c2_g3_i1
G46	TRINITY_DN127442_c6_g2_i3
G46	TRINITY_DN120249_c5_g3_i1
G46	TRINITY_DN125914_c10_g1_i1
G46	TRINITY_DN120994_c1_g1_i5
G46	TRINITY_DN126375_c3_g1_i1
G46	TRINITY_DN121488_c1_g1_i1
G46	TRINITY_DN134556_c4_g1_i1
G46	TRINITY_DN136808_c3_g1_i1
G46	TRINITY_DN133397_c2_g4_i1
G46	TRINITY_DN117754_c7_g1_i4
G46	TRINITY_DN134562_c7_g1_i1
G46	TRINITY_DN119217_c1_g7_i1
G46	TRINITY_DN128151_c7_g1_i2
G46	TRINITY_DN131585_c2_g2_i1
G46	TRINITY_DN128154_c10_g2_i1
G46	TRINITY_DN128330_c2_g2_i4
G46	TRINITY_DN143966_c3_g1_i2
G46	TRINITY_DN126893_c1_g1_i2
G46	TRINITY_DN135869_c0_g1_i1
G46	TRINITY_DN125122_c5_g2_i1
G46	TRINITY_DN135048_c2_g3_i2
G46	TRINITY_DN121147_c3_g1_i3
G46	TRINITY_DN127106_c2_g1_i1
G46	TRINITY_DN130078_c3_g1_i2
G46	TRINITY_DN128456_c2_g3_i2
G46	TRINITY_DN143222_c2_g2_i1
G46	TRINITY_DN120385_c7_g2_i3
G46	TRINITY_DN128702_c1_g1_i2
G46	TRINITY_DN134107_c1_g1_i1
G46	TRINITY_DN132127_c4_g1_i3
G46	TRINITY_DN134182_c2_g2_i2
G46	TRINITY_DN134369_c1_g1_i3
G46	TRINITY_DN143921_c9_g1_i2
G46	TRINITY_DN129765_c2_g1_i2
G46	TRINITY_DN128222_c5_g1_i2
G46	TRINITY_DN120753_c3_g2_i1
G46	TRINITY_DN119201_c6_g3_i3
G46	TRINITY_DN117036_c0_g2_i1
G46	TRINITY_DN131030_c11_g1_i2
G46	TRINITY_DN143305_c1_g2_i2
G46	TRINITY_DN136949_c0_g2_i1
G46	TRINITY_DN140615_c4_g3_i1
G46	TRINITY_DN142937_c3_g1_i5
G46	TRINITY_DN138398_c1_g2_i1
G46	TRINITY_DN140212_c3_g1_i1
G46	TRINITY_DN133612_c5_g1_i2
G46	TRINITY_DN137164_c5_g2_i1
G46	TRINITY_DN137842_c2_g1_i2
G46	TRINITY_DN134258_c3_g2_i2
G46	TRINITY_DN128506_c5_g1_i1
G46	TRINITY_DN135269_c4_g4_i1
G46	TRINITY_DN135599_c2_g1_i11
G46	TRINITY_DN142411_c7_g1_i3
G46	TRINITY_DN129127_c8_g1_i5
G46	TRINITY_DN139491_c4_g3_i1
G46	TRINITY_DN142100_c4_g1_i3
G46	TRINITY_DN124169_c4_g1_i2
G46	TRINITY_DN119932_c0_g1_i12
G46	TRINITY_DN130183_c4_g2_i2
G46	TRINITY_DN126318_c5_g1_i10
G46	TRINITY_DN127980_c0_g1_i1
G46	TRINITY_DN119480_c5_g1_i1
G46	TRINITY_DN129464_c0_g1_i3
G46	TRINITY_DN124494_c5_g1_i1
G46	TRINITY_DN142284_c5_g1_i1
G46	TRINITY_DN118781_c4_g4_i2
G46	TRINITY_DN138121_c8_g2_i2
G46	TRINITY_DN130137_c4_g1_i3
G46	TRINITY_DN114758_c2_g1_i2
G46	TRINITY_DN141070_c0_g2_i1
G46	TRINITY_DN130374_c5_g1_i2
G46	TRINITY_DN141634_c11_g1_i1
G46	TRINITY_DN120244_c0_g2_i9
G46	TRINITY_DN138890_c3_g1_i2
G46	TRINITY_DN141754_c2_g1_i1
G46	TRINITY_DN135902_c1_g1_i2
G46	TRINITY_DN108579_c0_g1_i1
G46	TRINITY_DN120129_c2_g1_i10
G46	TRINITY_DN133728_c10_g1_i1
G46	TRINITY_DN124600_c0_g1_i1
G46	TRINITY_DN142460_c1_g2_i1
G46	TRINITY_DN143506_c6_g2_i1
G46	TRINITY_DN141328_c3_g1_i2
G46	TRINITY_DN137887_c4_g2_i2
G46	TRINITY_DN113358_c0_g1_i2
G46	TRINITY_DN115187_c3_g2_i1
G46	TRINITY_DN122285_c6_g1_i1
G46	TRINITY_DN134020_c8_g1_i3
G46	TRINITY_DN124717_c1_g2_i2
G46	TRINITY_DN121294_c6_g1_i2
G46	TRINITY_DN141119_c3_g2_i6
