stage	trans
G46	TRINITY_DN115840_c2_g2_i1
G46	TRINITY_DN133412_c3_g1_i29
G46	TRINITY_DN134780_c1_g1_i1
G46	TRINITY_DN140592_c1_g5_i1
G46	TRINITY_DN140099_c6_g3_i2
G46	TRINITY_DN117381_c3_g1_i4
G46	TRINITY_DN143318_c1_g1_i3
G46	TRINITY_DN130039_c0_g1_i6
G46	TRINITY_DN112177_c0_g1_i1
G46	TRINITY_DN119273_c0_g1_i1
G46	TRINITY_DN130586_c5_g1_i1
G46	TRINITY_DN118359_c2_g1_i1
G46	TRINITY_DN132508_c0_g1_i9
G46	TRINITY_DN136736_c4_g4_i1
G46	TRINITY_DN136811_c6_g5_i6
G46	TRINITY_DN130851_c0_g1_i1
G46	TRINITY_DN133913_c1_g2_i2
G46	TRINITY_DN141647_c3_g1_i1
G46	TRINITY_DN115537_c1_g1_i2
G46	TRINITY_DN119458_c2_g2_i5
G46	TRINITY_DN138217_c3_g1_i1
G46	TRINITY_DN142743_c2_g3_i3
G46	TRINITY_DN133794_c0_g1_i1
G46	TRINITY_DN128010_c6_g3_i1
G46	TRINITY_DN144293_c2_g1_i3
G46	TRINITY_DN129410_c4_g2_i3
G46	TRINITY_DN138061_c3_g1_i5
G46	TRINITY_DN136701_c3_g1_i1
G46	TRINITY_DN115923_c6_g1_i1
G46	TRINITY_DN126595_c1_g1_i6
G46	TRINITY_DN117336_c1_g1_i3
G46	TRINITY_DN120913_c0_g1_i2
G46	TRINITY_DN144265_c2_g4_i1
G46	TRINITY_DN131024_c0_g2_i3
G46	TRINITY_DN131460_c0_g1_i3
G46	TRINITY_DN116326_c0_g1_i1
G46	TRINITY_DN125061_c1_g4_i1
G46	TRINITY_DN135549_c6_g1_i1
G46	TRINITY_DN134470_c3_g1_i1
G46	TRINITY_DN120411_c0_g3_i1
G46	TRINITY_DN135256_c0_g1_i3
G46	TRINITY_DN121805_c1_g3_i2
G46	TRINITY_DN135713_c4_g3_i2
G46	TRINITY_DN119210_c6_g1_i2
G46	TRINITY_DN120166_c4_g1_i2
G46	TRINITY_DN116101_c5_g1_i5
G46	TRINITY_DN130057_c5_g3_i1
G46	TRINITY_DN137287_c0_g1_i11
G46	TRINITY_DN141842_c2_g1_i2
G46	TRINITY_DN129972_c3_g2_i1
G46	TRINITY_DN136676_c1_g4_i2
G46	TRINITY_DN128431_c1_g2_i1
G46	TRINITY_DN116332_c0_g3_i2
G46	TRINITY_DN123517_c4_g2_i9
G46	TRINITY_DN125521_c2_g1_i7
G46	TRINITY_DN116872_c1_g1_i5
G46	TRINITY_DN118497_c4_g2_i1
G46	TRINITY_DN121655_c0_g1_i1
G46	TRINITY_DN116672_c0_g2_i1
G46	TRINITY_DN133505_c1_g2_i1
G46	TRINITY_DN126117_c0_g1_i3
G46	TRINITY_DN131495_c0_g1_i2
G46	TRINITY_DN138710_c3_g1_i2
G46	TRINITY_DN142993_c6_g1_i1
G46	TRINITY_DN123378_c3_g1_i6
G46	TRINITY_DN126648_c1_g3_i2
G46	TRINITY_DN116347_c0_g1_i2
G46	TRINITY_DN136975_c8_g1_i3
G46	TRINITY_DN119938_c0_g1_i3
G46	TRINITY_DN137015_c4_g1_i1
G46	TRINITY_DN114740_c1_g5_i1
G46	TRINITY_DN128940_c0_g1_i1
G46	TRINITY_DN123481_c8_g2_i1
G46	TRINITY_DN119337_c2_g2_i1
G46	TRINITY_DN141792_c2_g1_i8
G46	TRINITY_DN126397_c1_g4_i1
G46	TRINITY_DN140982_c5_g1_i4
G46	TRINITY_DN122257_c9_g2_i1
G46	TRINITY_DN126009_c0_g4_i1
G46	TRINITY_DN122509_c0_g2_i1
G46	TRINITY_DN126156_c0_g1_i5
G46	TRINITY_DN117852_c2_g1_i1
G46	TRINITY_DN143069_c1_g1_i4
G46	TRINITY_DN134777_c2_g1_i2
G46	TRINITY_DN140563_c0_g1_i3
G46	TRINITY_DN123245_c1_g1_i8
G46	TRINITY_DN133702_c3_g5_i1
G46	TRINITY_DN132060_c5_g1_i1
G46	TRINITY_DN118359_c1_g1_i1
G46	TRINITY_DN125375_c3_g4_i1
G46	TRINITY_DN119680_c6_g1_i3
G46	TRINITY_DN115952_c3_g1_i1
G46	TRINITY_DN121561_c4_g7_i1
G46	TRINITY_DN135037_c0_g2_i4
G46	TRINITY_DN124403_c0_g4_i1
G46	TRINITY_DN116926_c4_g2_i1
G46	TRINITY_DN129886_c6_g2_i3
G46	TRINITY_DN116916_c2_g2_i1
G46	TRINITY_DN16571_c0_g1_i1
G46	TRINITY_DN124092_c1_g1_i5
G46	TRINITY_DN119552_c7_g1_i2
G46	TRINITY_DN118407_c1_g1_i2
G46	TRINITY_DN132449_c6_g1_i1
G46	TRINITY_DN143386_c3_g2_i3
G46	TRINITY_DN135889_c2_g2_i1
G46	TRINITY_DN122466_c0_g1_i1
G46	TRINITY_DN126959_c3_g1_i6
G46	TRINITY_DN124270_c8_g1_i1
G46	TRINITY_DN117454_c3_g3_i7
G46	TRINITY_DN123916_c9_g1_i3
G46	TRINITY_DN118411_c3_g1_i4
G46	TRINITY_DN129168_c7_g1_i4
G46	TRINITY_DN144001_c4_g4_i1
G46	TRINITY_DN127337_c8_g1_i1
G46	TRINITY_DN119035_c0_g1_i1
G46	TRINITY_DN83495_c0_g1_i2
G46	TRINITY_DN126236_c0_g1_i1
G46	TRINITY_DN140840_c4_g3_i2
G46	TRINITY_DN141788_c1_g1_i1
G46	TRINITY_DN127375_c3_g1_i1
G46	TRINITY_DN128658_c0_g1_i1
G46	TRINITY_DN135917_c4_g4_i1
G46	TRINITY_DN120021_c3_g2_i1
G46	TRINITY_DN114116_c0_g1_i5
G46	TRINITY_DN115554_c6_g1_i2
G46	TRINITY_DN142586_c1_g1_i6
G46	TRINITY_DN120136_c2_g1_i4
G46	TRINITY_DN113503_c0_g2_i3
G46	TRINITY_DN139826_c3_g1_i1
G46	TRINITY_DN138912_c3_g2_i2
G46	TRINITY_DN116914_c1_g1_i6
G46	TRINITY_DN141503_c2_g1_i1
G46	TRINITY_DN117725_c8_g4_i1
G46	TRINITY_DN130665_c2_g3_i1
G46	TRINITY_DN122377_c1_g1_i6
G46	TRINITY_DN127766_c2_g1_i4
G46	TRINITY_DN114427_c1_g2_i1
G46	TRINITY_DN136414_c0_g4_i3
G46	TRINITY_DN142077_c1_g1_i3
G46	TRINITY_DN126249_c0_g1_i1
G46	TRINITY_DN143720_c1_g1_i8
G46	TRINITY_DN123157_c1_g5_i1
G46	TRINITY_DN126518_c1_g1_i1
G46	TRINITY_DN121975_c3_g1_i3
G46	TRINITY_DN124570_c3_g1_i4
G46	TRINITY_DN111150_c0_g1_i4
G46	TRINITY_DN118177_c1_g1_i5
G46	TRINITY_DN140557_c3_g2_i1
G46	TRINITY_DN137718_c0_g1_i1
G46	TRINITY_DN120212_c7_g3_i1
G46	TRINITY_DN129904_c6_g1_i5
G46	TRINITY_DN112441_c0_g1_i1
G46	TRINITY_DN128662_c1_g1_i4
G46	TRINITY_DN143617_c1_g1_i2
G46	TRINITY_DN130083_c0_g1_i3
G46	TRINITY_DN139098_c5_g1_i4
G46	TRINITY_DN114213_c3_g1_i3
G46	TRINITY_DN136961_c0_g1_i2
G46	TRINITY_DN129735_c5_g2_i2
G46	TRINITY_DN127512_c1_g2_i3
G46	TRINITY_DN126802_c6_g2_i1
G46	TRINITY_DN138766_c3_g2_i1
G46	TRINITY_DN113473_c3_g2_i4
G46	TRINITY_DN141707_c5_g2_i1
G46	TRINITY_DN126884_c5_g1_i1
G46	TRINITY_DN130331_c0_g4_i1
G46	TRINITY_DN139156_c5_g1_i5
G46	TRINITY_DN140436_c4_g3_i1
G46	TRINITY_DN119168_c3_g1_i2
G46	TRINITY_DN123025_c4_g1_i3
G46	TRINITY_DN122641_c7_g4_i2
G46	TRINITY_DN138094_c3_g2_i2
G46	TRINITY_DN127118_c3_g3_i2
G46	TRINITY_DN138311_c8_g6_i1
G46	TRINITY_DN128772_c3_g1_i1
G46	TRINITY_DN115260_c3_g2_i11
G46	TRINITY_DN121998_c4_g1_i2
G46	TRINITY_DN120091_c4_g7_i1
G46	TRINITY_DN115015_c6_g1_i3
G46	TRINITY_DN136639_c1_g1_i2
G46	TRINITY_DN141944_c1_g3_i1
G46	TRINITY_DN134953_c7_g1_i3
G46	TRINITY_DN131746_c0_g2_i1
G46	TRINITY_DN129032_c2_g4_i2
G46	TRINITY_DN136529_c1_g2_i5
G46	TRINITY_DN115458_c0_g1_i1
G46	TRINITY_DN129013_c0_g1_i1
G46	TRINITY_DN121850_c3_g1_i5
G46	TRINITY_DN117168_c5_g1_i1
G46	TRINITY_DN138333_c3_g1_i4
G46	TRINITY_DN117959_c5_g1_i3
G46	TRINITY_DN121023_c5_g3_i2
G46	TRINITY_DN117967_c3_g2_i1
G46	TRINITY_DN121714_c0_g1_i3
G46	TRINITY_DN116893_c0_g1_i1
G46	TRINITY_DN118706_c5_g1_i2
G46	TRINITY_DN140283_c0_g3_i1
G46	TRINITY_DN137251_c0_g1_i3
G46	TRINITY_DN125835_c2_g1_i8
G46	TRINITY_DN136243_c1_g1_i4
G46	TRINITY_DN116086_c7_g1_i1
G46	TRINITY_DN118905_c4_g2_i3
G46	TRINITY_DN131693_c7_g1_i1
G46	TRINITY_DN134255_c0_g1_i2
G46	TRINITY_DN136198_c4_g1_i5
G46	TRINITY_DN132282_c0_g4_i1
G46	TRINITY_DN130485_c3_g1_i1
G46	TRINITY_DN129163_c2_g1_i1
G46	TRINITY_DN141392_c4_g2_i1
G46	TRINITY_DN139807_c0_g3_i2
G46	TRINITY_DN142767_c7_g2_i1
G46	TRINITY_DN134712_c1_g2_i1
G46	TRINITY_DN120104_c0_g1_i1
G46	TRINITY_DN126497_c0_g3_i4
G46	TRINITY_DN115119_c2_g1_i14
G46	TRINITY_DN119101_c7_g1_i7
G46	TRINITY_DN134331_c7_g1_i5
G46	TRINITY_DN117148_c0_g1_i2
G46	TRINITY_DN130614_c6_g1_i1
G46	TRINITY_DN130387_c0_g1_i1
G46	TRINITY_DN122437_c5_g1_i2
G46	TRINITY_DN129486_c5_g4_i3
G46	TRINITY_DN139959_c1_g2_i1
G46	TRINITY_DN139907_c2_g1_i7
G46	TRINITY_DN122886_c5_g2_i1
G46	TRINITY_DN123199_c8_g1_i2
G46	TRINITY_DN136724_c4_g2_i7
G46	TRINITY_DN129492_c6_g2_i3
G46	TRINITY_DN136308_c4_g4_i1
G46	TRINITY_DN108496_c0_g1_i2
G46	TRINITY_DN134403_c0_g1_i3
G46	TRINITY_DN123380_c0_g2_i1
G46	TRINITY_DN130335_c0_g2_i3
G46	TRINITY_DN132799_c0_g1_i4
G46	TRINITY_DN138947_c4_g1_i1
G46	TRINITY_DN127350_c3_g1_i1
G46	TRINITY_DN139917_c10_g1_i2
G46	TRINITY_DN136245_c2_g1_i2
G46	TRINITY_DN123938_c1_g2_i6
G46	TRINITY_DN118145_c6_g2_i1
G46	TRINITY_DN131467_c2_g1_i5
G46	TRINITY_DN140715_c1_g1_i2
G46	TRINITY_DN134402_c2_g1_i4
G46	TRINITY_DN124211_c2_g4_i1
G46	TRINITY_DN115585_c3_g1_i1
G46	TRINITY_DN124279_c1_g1_i1
G46	TRINITY_DN129007_c4_g1_i2
G46	TRINITY_DN135041_c0_g1_i1
G46	TRINITY_DN143864_c7_g4_i1
G46	TRINITY_DN118662_c1_g1_i3
G46	TRINITY_DN143430_c2_g1_i2
G46	TRINITY_DN118313_c7_g1_i1
G46	TRINITY_DN140684_c3_g1_i6
G46	TRINITY_DN140068_c1_g1_i4
G46	TRINITY_DN114649_c3_g7_i1
G46	TRINITY_DN116664_c7_g2_i3
G46	TRINITY_DN132345_c3_g1_i2
G46	TRINITY_DN123585_c0_g4_i1
G46	TRINITY_DN140096_c2_g1_i1
G46	TRINITY_DN139478_c3_g3_i1
G46	TRINITY_DN137211_c1_g1_i1
G46	TRINITY_DN114490_c4_g6_i1
G46	TRINITY_DN143720_c1_g2_i2
G46	TRINITY_DN140233_c3_g1_i2
G46	TRINITY_DN140984_c2_g1_i1
G46	TRINITY_DN142348_c4_g1_i2
G46	TRINITY_DN119202_c0_g1_i2
G46	TRINITY_DN134898_c5_g3_i1
G46	TRINITY_DN137005_c0_g1_i1
G46	TRINITY_DN130143_c1_g1_i1
G46	TRINITY_DN115386_c2_g2_i1
G46	TRINITY_DN143654_c2_g6_i1
G46	TRINITY_DN117261_c5_g1_i3
G46	TRINITY_DN119911_c1_g1_i1
G46	TRINITY_DN114986_c0_g1_i3
G46	TRINITY_DN130019_c0_g1_i3
G46	TRINITY_DN129072_c0_g1_i2
G46	TRINITY_DN114726_c0_g1_i1
G46	TRINITY_DN116441_c4_g1_i3
G46	TRINITY_DN138640_c1_g2_i3
G46	TRINITY_DN123068_c8_g1_i1
G46	TRINITY_DN125944_c1_g1_i5
G46	TRINITY_DN121452_c3_g4_i3
G46	TRINITY_DN134515_c2_g3_i1
G46	TRINITY_DN139547_c0_g2_i4
G46	TRINITY_DN141890_c3_g1_i3
G46	TRINITY_DN140845_c0_g1_i7
G46	TRINITY_DN138522_c0_g1_i4
G46	TRINITY_DN142864_c1_g1_i1
G46	TRINITY_DN120212_c8_g1_i1
G46	TRINITY_DN118632_c3_g5_i1
G46	TRINITY_DN112501_c0_g1_i1
G46	TRINITY_DN135865_c2_g1_i4
G46	TRINITY_DN143713_c10_g2_i1
G46	TRINITY_DN115198_c1_g1_i23
G46	TRINITY_DN136115_c1_g1_i1
G46	TRINITY_DN121744_c0_g1_i14
G46	TRINITY_DN138929_c0_g1_i1
G46	TRINITY_DN117299_c4_g1_i3
G46	TRINITY_DN132569_c2_g2_i2
G46	TRINITY_DN122400_c0_g3_i3
G46	TRINITY_DN142666_c3_g2_i7
G46	TRINITY_DN120079_c4_g1_i2
G46	TRINITY_DN122959_c6_g3_i1
G46	TRINITY_DN133238_c4_g1_i4
G46	TRINITY_DN133899_c4_g2_i3
G46	TRINITY_DN142310_c1_g1_i5
G46	TRINITY_DN127693_c6_g2_i4
G46	TRINITY_DN142592_c11_g1_i9
G46	TRINITY_DN134447_c0_g1_i1
G46	TRINITY_DN115586_c4_g1_i7
G46	TRINITY_DN143898_c2_g1_i24
G46	TRINITY_DN135481_c3_g1_i2
G46	TRINITY_DN130871_c3_g1_i2
G46	TRINITY_DN133324_c0_g1_i10
G46	TRINITY_DN133041_c0_g1_i2
G46	TRINITY_DN121151_c0_g1_i3
G46	TRINITY_DN129038_c4_g1_i3
G46	TRINITY_DN136724_c3_g1_i1
G46	TRINITY_DN114740_c1_g2_i4
G46	TRINITY_DN133547_c3_g1_i1
G46	TRINITY_DN127591_c3_g1_i1
G46	TRINITY_DN138839_c6_g1_i1
G46	TRINITY_DN133541_c2_g1_i1
G46	TRINITY_DN126818_c9_g1_i1
G46	TRINITY_DN142755_c2_g1_i3
G46	TRINITY_DN138100_c3_g2_i5
G46	TRINITY_DN111018_c0_g1_i2
G46	TRINITY_DN114894_c0_g1_i4
G46	TRINITY_DN119125_c0_g3_i1
G46	TRINITY_DN123011_c2_g3_i1
G46	TRINITY_DN130147_c7_g1_i1
G46	TRINITY_DN137821_c2_g1_i1
G46	TRINITY_DN136791_c4_g1_i8
G46	TRINITY_DN140216_c1_g1_i4
G46	TRINITY_DN130441_c8_g1_i10
G46	TRINITY_DN127918_c1_g1_i1
G46	TRINITY_DN135904_c2_g1_i1
G46	TRINITY_DN130297_c1_g1_i1
G46	TRINITY_DN133624_c2_g2_i2
G46	TRINITY_DN119108_c0_g2_i2
G46	TRINITY_DN112631_c0_g1_i1
G46	TRINITY_DN121029_c2_g1_i4
G46	TRINITY_DN143202_c9_g1_i1
G46	TRINITY_DN130269_c0_g1_i2
G46	TRINITY_DN114779_c1_g1_i1
G46	TRINITY_DN122119_c2_g1_i3
G46	TRINITY_DN129835_c5_g6_i2
G46	TRINITY_DN116860_c0_g1_i2
G46	TRINITY_DN115250_c3_g1_i9
G46	TRINITY_DN133492_c2_g1_i1
G46	TRINITY_DN122977_c7_g1_i5
G46	TRINITY_DN119342_c3_g2_i2
G46	TRINITY_DN139277_c0_g1_i3
G46	TRINITY_DN126818_c6_g1_i1
G46	TRINITY_DN124777_c4_g3_i1
G46	TRINITY_DN133655_c7_g1_i9
G46	TRINITY_DN129528_c1_g1_i2
G46	TRINITY_DN143643_c9_g1_i3
G46	TRINITY_DN135827_c1_g1_i5
G46	TRINITY_DN122719_c0_g2_i1
G46	TRINITY_DN130076_c3_g2_i3
G46	TRINITY_DN133821_c0_g1_i1
G46	TRINITY_DN135519_c3_g1_i3
G46	TRINITY_DN122262_c2_g2_i2
G46	TRINITY_DN143411_c4_g1_i1
G46	TRINITY_DN117355_c0_g1_i1
G46	TRINITY_DN134981_c6_g1_i1
G46	TRINITY_DN136115_c2_g4_i7
G46	TRINITY_DN134292_c3_g5_i1
G46	TRINITY_DN141073_c4_g1_i10
G46	TRINITY_DN114283_c3_g1_i7
G46	TRINITY_DN136852_c0_g2_i1
G46	TRINITY_DN122797_c0_g1_i5
G46	TRINITY_DN119445_c0_g1_i1
G46	TRINITY_DN131253_c4_g1_i1
G46	TRINITY_DN138025_c4_g1_i2
G46	TRINITY_DN120621_c8_g1_i1
G46	TRINITY_DN135232_c6_g4_i1
G46	TRINITY_DN118633_c1_g2_i2
G46	TRINITY_DN143251_c1_g3_i1
G46	TRINITY_DN126081_c0_g1_i1
G46	TRINITY_DN118902_c3_g1_i3
G46	TRINITY_DN120461_c6_g1_i6
G46	TRINITY_DN137870_c3_g2_i4
G46	TRINITY_DN135413_c0_g1_i1
G46	TRINITY_DN137822_c0_g1_i1
G46	TRINITY_DN119552_c7_g4_i1
G46	TRINITY_DN140121_c0_g2_i1
G46	TRINITY_DN141715_c0_g1_i2
G46	TRINITY_DN118893_c1_g1_i4
G46	TRINITY_DN119738_c6_g2_i1
G46	TRINITY_DN120021_c4_g1_i3
G46	TRINITY_DN136602_c1_g1_i1
G46	TRINITY_DN131491_c8_g1_i1
G46	TRINITY_DN136016_c2_g1_i7
G46	TRINITY_DN133513_c6_g1_i3
G46	TRINITY_DN134065_c1_g1_i1
G46	TRINITY_DN127409_c6_g1_i1
G46	TRINITY_DN124968_c2_g1_i5
G46	TRINITY_DN120923_c7_g2_i3
G46	TRINITY_DN144059_c5_g3_i1
G46	TRINITY_DN123913_c1_g3_i2
G46	TRINITY_DN135094_c3_g1_i1
G46	TRINITY_DN123889_c0_g1_i1
G46	TRINITY_DN139963_c5_g1_i3
G46	TRINITY_DN122418_c1_g1_i1
G46	TRINITY_DN133195_c3_g5_i1
G46	TRINITY_DN121763_c7_g2_i1
G46	TRINITY_DN143640_c1_g1_i1
G46	TRINITY_DN142828_c9_g1_i1
G46	TRINITY_DN118883_c3_g2_i2
G46	TRINITY_DN143708_c4_g4_i1
G46	TRINITY_DN126929_c1_g2_i1
G46	TRINITY_DN137412_c0_g1_i1
G46	TRINITY_DN144293_c4_g2_i3
G46	TRINITY_DN122255_c1_g2_i5
G46	TRINITY_DN121235_c1_g5_i2
G46	TRINITY_DN133129_c5_g1_i3
G46	TRINITY_DN130331_c0_g1_i6
G46	TRINITY_DN123346_c2_g2_i1
G46	TRINITY_DN114885_c5_g1_i2
G46	TRINITY_DN128650_c1_g1_i1
G46	TRINITY_DN130910_c5_g1_i2
G46	TRINITY_DN135157_c1_g1_i1
G46	TRINITY_DN131496_c0_g1_i6
G46	TRINITY_DN135679_c2_g3_i3
G46	TRINITY_DN142083_c0_g1_i1
G46	TRINITY_DN117658_c0_g1_i1
G46	TRINITY_DN115848_c7_g1_i6
G46	TRINITY_DN123037_c0_g1_i5
G46	TRINITY_DN130321_c0_g1_i2
G46	TRINITY_DN139677_c1_g1_i4
G46	TRINITY_DN121111_c1_g2_i3
G46	TRINITY_DN130819_c1_g1_i1
G46	TRINITY_DN113153_c1_g3_i4
G46	TRINITY_DN137366_c2_g3_i2
G46	TRINITY_DN138322_c4_g3_i2
G46	TRINITY_DN123208_c0_g3_i4
G46	TRINITY_DN123227_c1_g1_i4
G46	TRINITY_DN116444_c0_g1_i5
G46	TRINITY_DN141536_c0_g2_i4
G46	TRINITY_DN134154_c3_g1_i1
G46	TRINITY_DN120351_c2_g1_i1
G46	TRINITY_DN118297_c3_g1_i12
G46	TRINITY_DN140605_c1_g1_i1
G46	TRINITY_DN121701_c3_g2_i2
G46	TRINITY_DN125793_c1_g1_i8
G46	TRINITY_DN116578_c1_g5_i5
G46	TRINITY_DN135841_c0_g1_i1
G46	TRINITY_DN141308_c4_g3_i1
G46	TRINITY_DN129070_c3_g1_i14
G46	TRINITY_DN142985_c1_g1_i1
G46	TRINITY_DN119475_c3_g1_i1
G46	TRINITY_DN121244_c6_g1_i8
G46	TRINITY_DN143449_c1_g1_i2
G46	TRINITY_DN125452_c3_g1_i6
G46	TRINITY_DN134206_c4_g1_i1
G46	TRINITY_DN119132_c2_g1_i1
G46	TRINITY_DN137557_c0_g2_i1
G46	TRINITY_DN144215_c5_g4_i1
G46	TRINITY_DN140734_c7_g2_i1
G46	TRINITY_DN114502_c2_g1_i1
G46	TRINITY_DN140772_c0_g2_i6
G46	TRINITY_DN128761_c0_g1_i1
G46	TRINITY_DN140043_c0_g1_i2
G46	TRINITY_DN116035_c0_g1_i2
G46	TRINITY_DN126494_c1_g2_i1
G46	TRINITY_DN114387_c0_g1_i1
G46	TRINITY_DN121345_c6_g1_i2
G46	TRINITY_DN141856_c0_g1_i8
G46	TRINITY_DN123918_c3_g2_i2
G46	TRINITY_DN116810_c3_g11_i1
G46	TRINITY_DN124960_c5_g1_i3
G46	TRINITY_DN126074_c1_g1_i1
G46	TRINITY_DN122891_c2_g2_i1
G46	TRINITY_DN114893_c2_g1_i6
G46	TRINITY_DN142242_c6_g1_i1
G46	TRINITY_DN130373_c1_g5_i1
G46	TRINITY_DN124619_c4_g4_i1
G46	TRINITY_DN137489_c3_g4_i2
G46	TRINITY_DN143089_c1_g1_i7
G46	TRINITY_DN115130_c2_g7_i1
G46	TRINITY_DN141738_c0_g2_i4
G46	TRINITY_DN138569_c3_g1_i2
G46	TRINITY_DN139378_c0_g1_i3
G46	TRINITY_DN134078_c0_g1_i1
G46	TRINITY_DN123008_c4_g2_i2
G46	TRINITY_DN137201_c1_g1_i4
G46	TRINITY_DN132204_c6_g1_i2
G46	TRINITY_DN118436_c8_g3_i6
G46	TRINITY_DN116683_c0_g1_i1
G46	TRINITY_DN130682_c0_g1_i3
G46	TRINITY_DN117063_c7_g1_i1
G46	TRINITY_DN142661_c2_g2_i1
G46	TRINITY_DN119078_c2_g1_i12
G46	TRINITY_DN135133_c0_g1_i2
G46	TRINITY_DN131897_c4_g1_i4
G46	TRINITY_DN141366_c0_g1_i1
G46	TRINITY_DN143021_c3_g2_i6
G46	TRINITY_DN126564_c1_g1_i1
G46	TRINITY_DN124374_c5_g2_i1
G46	TRINITY_DN144053_c6_g4_i1
G46	TRINITY_DN132959_c0_g1_i7
G46	TRINITY_DN140584_c3_g1_i2
G46	TRINITY_DN140825_c9_g1_i1
G46	TRINITY_DN131645_c1_g3_i5
G46	TRINITY_DN137078_c3_g2_i5
G46	TRINITY_DN133294_c4_g1_i1
G46	TRINITY_DN122263_c0_g1_i2
G46	TRINITY_DN121860_c5_g1_i8
G46	TRINITY_DN120391_c3_g2_i2
G46	TRINITY_DN142811_c4_g8_i1
G46	TRINITY_DN131581_c5_g1_i1
G46	TRINITY_DN120671_c3_g3_i2
G46	TRINITY_DN129322_c0_g3_i1
G46	TRINITY_DN120941_c1_g1_i2
G46	TRINITY_DN131946_c0_g2_i6
G46	TRINITY_DN124914_c1_g2_i2
G46	TRINITY_DN117334_c2_g1_i2
G46	TRINITY_DN129550_c1_g2_i7
G46	TRINITY_DN112895_c0_g3_i2
G46	TRINITY_DN121735_c3_g1_i5
G46	TRINITY_DN118645_c2_g2_i6
G46	TRINITY_DN118049_c0_g1_i1
G46	TRINITY_DN137157_c5_g1_i5
G46	TRINITY_DN126708_c1_g2_i1
G46	TRINITY_DN116130_c5_g1_i2
G46	TRINITY_DN126048_c2_g1_i2
G46	TRINITY_DN140528_c8_g5_i2
G46	TRINITY_DN126710_c0_g1_i4
G46	TRINITY_DN123812_c2_g1_i2
G46	TRINITY_DN133903_c1_g1_i3
G46	TRINITY_DN136617_c4_g2_i1
G46	TRINITY_DN121297_c1_g4_i2
G46	TRINITY_DN139550_c2_g1_i1
G46	TRINITY_DN131071_c2_g1_i5
G46	TRINITY_DN135322_c6_g1_i2
G46	TRINITY_DN114141_c0_g2_i4
G46	TRINITY_DN136998_c4_g2_i1
G46	TRINITY_DN121414_c8_g1_i1
G46	TRINITY_DN136311_c0_g2_i2
G46	TRINITY_DN133105_c1_g1_i1
G46	TRINITY_DN115591_c2_g1_i1
G46	TRINITY_DN122418_c1_g2_i1
G46	TRINITY_DN142661_c2_g1_i8
G46	TRINITY_DN139209_c5_g1_i2
G46	TRINITY_DN130332_c6_g1_i1
G46	TRINITY_DN120938_c0_g1_i2
G46	TRINITY_DN135893_c0_g1_i1
G46	TRINITY_DN128856_c0_g2_i2
G46	TRINITY_DN128431_c1_g1_i1
G46	TRINITY_DN134048_c4_g3_i1
G46	TRINITY_DN114572_c0_g1_i2
G46	TRINITY_DN139795_c3_g1_i5
G46	TRINITY_DN118978_c1_g1_i1
G46	TRINITY_DN116009_c3_g2_i3
G46	TRINITY_DN127434_c2_g4_i1
G46	TRINITY_DN129371_c1_g1_i1
G46	TRINITY_DN117312_c0_g1_i2
G46	TRINITY_DN114982_c2_g1_i9
G46	TRINITY_DN128519_c6_g2_i1
G46	TRINITY_DN119301_c1_g1_i3
G46	TRINITY_DN133358_c5_g1_i1
G46	TRINITY_DN129174_c1_g2_i3
G46	TRINITY_DN140515_c4_g1_i3
G46	TRINITY_DN123030_c0_g1_i3
G46	TRINITY_DN141828_c4_g1_i1
G46	TRINITY_DN141715_c1_g2_i3
G46	TRINITY_DN121235_c1_g2_i2
G46	TRINITY_DN116244_c3_g1_i5
G46	TRINITY_DN132741_c0_g3_i1
G46	TRINITY_DN118813_c3_g1_i1
G46	TRINITY_DN136324_c6_g2_i3
G46	TRINITY_DN133065_c2_g1_i1
G46	TRINITY_DN140742_c2_g1_i1
G46	TRINITY_DN122545_c4_g4_i2
G46	TRINITY_DN134505_c0_g1_i3
G46	TRINITY_DN142595_c1_g1_i1
G46	TRINITY_DN118809_c2_g1_i1
G46	TRINITY_DN136955_c0_g1_i1
G46	TRINITY_DN143801_c8_g1_i1
G46	TRINITY_DN132390_c1_g1_i2
G46	TRINITY_DN114914_c6_g11_i1
G46	TRINITY_DN126703_c0_g1_i1
G46	TRINITY_DN124791_c1_g1_i18
G46	TRINITY_DN116145_c0_g1_i1
G46	TRINITY_DN120777_c0_g1_i1
G46	TRINITY_DN126622_c2_g2_i1
G46	TRINITY_DN130354_c0_g1_i4
G46	TRINITY_DN134544_c2_g3_i5
G46	TRINITY_DN117202_c5_g6_i2
G46	TRINITY_DN126344_c0_g1_i3
G46	TRINITY_DN126393_c2_g1_i4
G46	TRINITY_DN129917_c1_g1_i7
G46	TRINITY_DN123935_c0_g1_i1
G46	TRINITY_DN117190_c2_g1_i3
G46	TRINITY_DN119103_c2_g1_i3
G46	TRINITY_DN116622_c5_g6_i1
G46	TRINITY_DN119062_c5_g1_i3
G46	TRINITY_DN134592_c1_g1_i2
G46	TRINITY_DN114741_c6_g1_i1
G46	TRINITY_DN123025_c4_g2_i2
G46	TRINITY_DN117077_c5_g2_i4
G46	TRINITY_DN114802_c2_g1_i2
G46	TRINITY_DN126345_c7_g2_i1
G46	TRINITY_DN118816_c0_g1_i3
G46	TRINITY_DN134641_c1_g1_i15
